x,y,variance,acquisition
4.0,0.0,592.5992377087771,217.4430615874486,589.7782077951821
4.0,2.0,611.557233031151,151.05280090177877,610.6216983918398
4.0,4.0,632.2892236423806,106.56019473063051,633.0815672903271
4.0,6.0,654.2585991497317,77.34569264325347,656.5725324226055
4.0,8.0,676.9101750199543,58.139463814872165,680.4929081382697
4.0,10.0,699.6919289885827,45.06214212435369,704.2523741703899
4.0,12.0,722.0753088873789,35.506765543146315,727.2972804541438
4.0,14.0,743.5730301500333,27.917048763964658,749.131995034876
4.0,16.0,763.7535031259304,21.515663081842714,769.3351625325212
4.0,18.0,782.2513070846306,16.028788462935683,787.570174837374
4.0,20.0,798.773436350903,11.442799333813715,803.5896276241596
4.0,22.0,813.1013590979477,7.817287050565225,817.2340071620882
4.0,24.0,825.0892256092283,5.166486199519238,828.4252837846103
4.0,26.0,834.6588170233431,3.4090827208554058,837.1564471326087
4.0,28.0,841.7920184225432,2.3752711566653337,843.4782763887357
4.0,34.0,849.0990069061298,1.5980219555297916,849.0586746219302
4.0,36.0,847.1817896009011,1.6817775334787268,846.9084366178829
4.0,38.0,843.3161485251451,1.9165642556469988,842.9899818609418
4.0,40.0,837.6594124843253,2.372497625043612,837.4400024323234
4.0,42.0,830.3777179730537,3.11305429671284,830.3902436768784
4.0,44.0,821.6451763057561,4.148155115966758,821.9711825458685
4.0,46.0,811.6446473819775,5.404118934421965,812.3183216737784
4.0,48.0,800.569594454487,6.720041270592673,801.5800909797941
4.0,50.0,788.6263787174225,7.874926625179291,789.9261756565761
4.0,52.0,776.0363067126214,8.647337684666754,777.5550308016874
4.0,54.0,763.0367707025048,8.910572923587162,764.6994035068004
4.0,56.0,749.8809187794607,8.769978435464132,751.6288573568844
4.0,58.0,736.8354477247506,8.751102749800237,738.6485665033802
4.0,60.0,724.1763122387624,10.043287775595365,726.0939927112142
4.0,62.0,712.1823698961754,14.78959537941325,714.3214485261279
4.0,64.0,701.1272105683457,26.390884152251033,703.6949486194649
4.0,66.0,691.2696303604394,49.76424656228371,694.5701242079215
4.0,68.0,682.8433832772391,91.4728640519504,687.2762891079301
4.0,70.0,676.0469622856866,159.6362972935609,682.0979723126336
4.0,72.0,671.0342135675585,263.54602180510403,679.257350170677
4.0,74.0,667.906567917601,412.95374301089646,678.8990096224562
4.0,76.0,666.7075822750085,617.0647672046049,681.0783509571768
4.0,78.0,667.420329491105,883.3425148211229,685.754702905406
4.0,80.0,669.9679685664544,1216.2948301096908,692.7898928327015
4.0,82.0,674.2175882300506,1616.4492273065275,701.9526166258127
4.0,84.0,679.9871643781452,2079.718871706755,712.9285186647808
4.0,86.0,687.0552282247312,2597.3099360412775,725.3354573003539
4.0,88.0,695.1726280015974,3156.231891383154,738.7430309671203
4.0,90.0,704.0756010873916,3740.363782292376,752.6951071858891
4.0,92.0,713.4992697891576,4331.926192787257,766.7338585278591
4.0,94.0,723.1906415112109,4913.1346248422215,780.4236857190807
4.0,96.0,732.9202354627382,5467.782572647657,793.3734087520291
6.0,0.0,598.2855644141653,346.84378121885516,595.5912714869789
6.0,2.0,616.4235296890192,258.94111081422835,616.0602601193808
6.0,4.0,636.2432419267541,194.203778648735,637.957851934955
6.0,6.0,657.2282039982722,146.62247521027857,660.7159240295292
6.0,8.0,678.8461645821133,111.3103474730733,683.7568323476817
6.0,10.0,700.5699716920146,84.57182668220922,706.5201427665793
6.0,12.0,721.8969009356297,63.82050963627807,728.4866439584813
6.0,14.0,742.3654299436362,47.392884634516584,749.19821316779
6.0,16.0,761.5686545561604,34.30760536584706,768.2724740363724
6.0,18.0,779.1638176853749,24.016613037823856,785.411623668423
6.0,20.0,794.8777253428166,16.186325865572137,800.4052779248633
6.0,22.0,808.5081312556551,10.535595494637557,813.1276509429549
6.0,24.0,819.9214571009425,6.7433418910282645,823.5298095085552
6.0,26.0,829.047457210479,4.424286729524143,831.628091610206
6.0,28.0,835.8716163027567,3.1581762708355297,837.4900244659358
6.0,30.0,840.4261736542128,2.548795344070558,841.2192026164727
6.0,32.0,842.7806910161274,2.285975470181197,842.9405836898015
6.0,34.0,843.0330254430978,2.187448743084101,842.7875313453643
6.0,36.0,841.3014398065498,2.206696725684511,840.8916953288335
6.0,38.0,837.718396983008,2.4050398112348694,837.3764903386499
6.0,40.0,832.4263571745403,2.897350164052032,832.3545485509723
6.0,42.0,825.5756532634251,3.7876171483127967,825.9291098053149
6.0,44.0,817.324279382839,5.1115340161391245,818.1989149010335
6.0,46.0,807.8392149625395,6.7991025443174005,809.2658160440974
6.0,48.0,797.2987395213074,8.663879041349382,799.2440446913374
6.0,50.0,785.895087080794,10.42068130812469,788.2699044166159
6.0,52.0,773.8367521922912,11.733191175861924,776.5105996410481
6.0,54.0,761.3497946642397,12.297272158396726,764.1709747234801
6.0,56.0,748.6775930122892,11.972191406656469,751.4971161816063
6.0,58.0,736.078657115218,10.97510172606836,738.7760480231116
6.0,60.0,723.8223130530612,10.148523622404726,726.3311021300433
6.0,62.0,712.1822983820426,11.292839866368947,714.5129417690024
6.0,64.0,701.42853292478,17.527159461522643,703.6866222134595
6.0,66.0,691.8175372121289,33.60889453883224,694.2154529160914
6.0,68.0,683.582138534161,66.11585402122725,686.4427475346818
6.0,70.0,676.9212172481684,123.38663753045438,680.6727831913917
6.0,72.0,671.9902926397386,215.1347283022907,677.1524177221067
6.0,74.0,668.8937232635451,351.7012322930925,676.0548214847548
6.0,76.0,667.6792026848387,542.9839728241325,677.4666667073625
6.0,78.0,668.3350754927674,797.1613959190122,681.3798907028071
6.0,80.0,670.7907934698653,1119.3981217563028,687.6888273507788
6.0,82.0,674.9205953223628,1510.755009136441,696.1931097997326
6.0,84.0,680.5502456294464,1967.5166676521346,706.6063179241482
6.0,86.0,687.4664308750977,2481.0908465528382,718.5699114041804
6.0,88.0,695.4282029300064,3038.5371400512786,731.6715883780978
6.0,90.0,704.1797008523911,3623.6677928817467,745.4668728445909
6.0,92.0,713.4632838970942,4218.557380269139,759.5024884814544
6.0,94.0,723.032180355052,4805.225553414039,773.339941935812
8.0,0.0,604.9117611376638,503.68286911333036,602.4654151357188
8.0,2.0,622.1196080592645,388.89452060238193,622.426526645821
8.0,4.0,640.9196762559704,298.98394766885065,643.6284854603507
8.0,6.0,660.8186768222815,228.7047444085856,665.5247190637031
8.0,8.0,681.3100414985034,173.63251460697236,687.5657056914174
8.0,10.0,701.8937872617122,130.27039539692157,709.2244347827941
8.0,12.0,722.0947828365712,96.01775729966818,730.0189320864262
8.0,14.0,741.4784457813633,69.03656253736538,749.5304965098916
8.0,16.0,759.6631235948591,48.05755626658972,767.4166680741453
8.0,18.0,776.3286844144891,32.17019754148102,783.4183842037241
8.0,20.0,791.2211396389024,20.635952646008874,797.3612489909111
8.0,22.0,804.1534178597335,12.75459088894171,809.1512989856304
8.0,24.0,815.00268288607,7.798651566109567,818.7660626078605
8.0,26.0,823.7048168659884,5.014700913007804,826.2420457462055
8.0,28.0,830.2468552353156,3.674768620628036,831.6600076028827
8.0,30.0,834.6582517603983,3.1510327045716613,835.1295013724102
8.0,32.0,837.0018641387646,2.984035316992469,836.774137120108
8.0,36.0,835.8546103049721,2.905187505478136,835.0804716397639
8.0,38.0,832.5869413257459,3.0370950670973897,831.9616365533897
8.0,40.0,827.6889028440113,3.4890719600382143,827.4495197435299
8.0,42.0,821.2942039905092,4.425474585009707,821.6181645747586
8.0,44.0,813.5442473746591,5.928451239854608,814.5346171532741
8.0,46.0,804.5899816489527,7.948938623490482,806.267803110565
8.0,48.0,794.5946372583928,10.287278206569571,796.8990756704436
8.0,50.0,783.7366886365872,12.603718330059118,786.5331605460657
8.0,52.0,772.2123587675368,14.459756042008014,775.3081695735425
8.0,54.0,760.2370252754253,15.39755021086584,763.4034221420852
8.0,56.0,748.0449962482539,15.072767267486972,751.0439953881607
8.0,58.0,735.8872881058033,13.459999575108352,738.5012049928997
8.0,60.0,724.027241312381,11.14309724666178,726.0885740935057
8.0,62.0,712.7340334436598,9.68208404187431,714.1532478232597
8.0,64.0,702.2743721315051,12.015757116275605,703.06322114933
8.0,66.0,692.9028519559863,22.82248358774428,693.191132974246
8.0,68.0,684.8516206504535,48.73333051575456,684.8957070103933
8.0,70.0,678.320105916192,98.28450343093438,678.5021616948716
8.0,72.0,673.4655945807671,181.51936285099123,674.2830465425416
8.0,74.0,670.3954265182845,309.205500010729,672.4409789017773
8.0,76.0,669.1614686364537,491.7111757341011,673.0946510122176
8.0,78.0,669.7573772938902,737.6707786958481,676.2692605015999
8.0,80.0,672.1189539909913,1052.638985288226,681.8922052391298
8.0,82.0,676.1276664143335,1437.9673794634323,689.7945008620936
8.0,84.0,681.6171647836093,1890.1222803213936,699.717957114396
8.0,86.0,688.3823926107463,2400.5972991836,711.3277213417625
8.0,88.0,696.1906910634841,2956.4708273181245,724.2293983836151
8.0,90.0,704.7941440259992,3541.5399914483014,737.9896175138346
8.0,92.0,713.9423193766158,4137.856131760439,752.1586657677017
10.0,0.0,612.2707564143514,677.8007677599192,610.0415220501029
10.0,2.0,628.4566603363046,531.8717000898657,629.3806502171092
10.0,4.0,646.1502444559176,412.9942407944545,649.7771000143025
10.0,6.0,664.8840934845925,316.8100970218464,670.7097321079008
10.0,8.0,684.1795745665409,239.41298600789807,691.6606008690026
10.0,10.0,703.5656195448382,177.49727512733529,712.1389288921317
10.0,12.0,722.5958628947873,128.39166305862275,731.7019698561569
10.0,14.0,740.8632247551758,89.99632817874759,749.9714941177488
10.0,16.0,758.0112521629032,60.65420826337702,766.6450043523319
10.0,18.0,773.7417986287019,38.99461252876761,781.501222112695
10.0,20.0,787.8189102574976,23.788204047232778,794.3998448514833
10.0,22.0,800.0690720160491,13.845533319031276,805.2760195399665
10.0,24.0,810.3782274141699,7.977579160522898,814.1303776470592
10.0,26.0,818.6861982979764,5.0190728397150925,821.0157953278123
10.0,28.0,824.9792824382766,3.8981967881813087,826.0222574534538
10.0,30.0,829.2818845251653,3.7242777019245255,829.2612986640245
10.0,32.0,831.648036881509,3.861737501121004,830.8514630837233
10.0,34.0,832.1535922229492,3.964629498850694,830.9060713394713
10.0,38.0,827.9582352818353,3.9790164968082067,826.786425167171
10.0,40.0,823.4687559310678,4.266222789179182,822.7530211831648
10.0,42.0,817.5380678231267,5.067422537248665,817.468818687631
10.0,44.0,810.2910791479144,6.540697327725748,810.9698667720279
10.0,46.0,801.8631698977326,8.691295127226303,803.2936245772365
10.0,48.0,792.403287139372,11.340435040023767,794.4906753861457
10.0,50.0,782.0771400261838,14.127451393085806,784.6367806785412
10.0,52.0,771.0698202865188,16.546449633071873,773.8439188172231
10.0,54.0,759.5872255072015,18.025783429355176,762.2690241502191
10.0,56.0,747.8557774286911,18.067462517989245,750.1193273542615
10.0,58.0,736.1200945471805,16.467208222893507,737.6534809891994
10.0,60.0,724.6384817860088,13.627714928588231,725.1780114766041
10.0,62.0,713.676320856893,10.954634849554736,713.0390399131517
10.0,66.0,694.3555179567941,19.295780022233867,691.2734727820523
10.0,68.0,686.4814947835662,41.683890920869835,682.4060732198036
10.0,70.0,680.0755313191711,87.15934153790106,675.354599808333
10.0,72.0,675.296503357645,166.00102359145967,670.4180119229833
10.0,74.0,672.254452966816,289.24037818499335,667.8288540441645
10.0,76.0,671.0050833376437,467.4936963168982,667.7381362530768
10.0,78.0,671.5470074936732,709.5881523127504,670.2044785009217
10.0,80.0,673.8220369653419,1021.191602076721,675.1883995300917
10.0,82.0,677.7185683196828,1403.686590407588,682.5522596095302
10.0,84.0,683.0778899780935,1853.5080880117273,692.0659537648887
10.0,86.0,689.7030090566055,2362.0927629853663,703.4180319154138
10.0,88.0,697.3694068340652,2916.479163528391,716.2315276406616
10.0,90.0,705.8369878807098,3500.4774230360754,730.083439218984
12.0,0.0,620.1580548353597,859.6759129942393,617.9813346756708
12.0,2.0,635.2489429060884,679.8919263685414,636.6040897388182
12.0,4.0,651.7695860176298,529.7145643282945,656.1084374716459
12.0,6.0,669.2806567556676,405.7602347473981,676.0020421735394
12.0,8.0,687.3332177478719,304.6727167656283,695.8013825115062
12.0,10.0,705.4863407455158,223.31760858884363,715.0540433824758
12.0,12.0,723.3230631457192,158.89165936948265,733.3577632672354
12.0,14.0,740.4638353189288,108.9465148213515,750.3750693421592
12.0,16.0,756.576832842456,71.34233951787118,765.8427025294292
12.0,18.0,771.3847677452295,44.16018628445825,779.5754597565569
12.0,20.0,784.6681103165768,25.608851689622828,791.4645263074102
12.0,22.0,796.2649049987378,13.959699375696463,801.4708012005295
12.0,24.0,806.0676082937208,7.531584464462264,809.6140984743577
12.0,26.0,814.0175741063651,4.730559332840704,815.9594068880189
12.0,28.0,820.0979474820157,4.1306573855116335,820.6015864562522
12.0,30.0,824.3257918040201,4.568435327369656,823.6499577107385
12.0,32.0,826.7442640197179,5.219348144810917,825.2141937504708
12.0,34.0,827.4155706806916,5.629671586308992,825.3927613404339
12.0,36.0,826.4152939456472,5.691316079734801,824.2648905692361
