26,20,762.87
26,22,773.04
26,24,780.8
26,26,786.35
26,28,789.85
26,30,791.43
26,32,791.21
26,34,795.96
26,36,799.32
26,38,800.74
26,40,800.29
26,42,798.02
26,44,793.98
26,46,788.23
26,48,780.83
26,50,771.8
26,52,761.18
26,54,748.97
26,56,737.25
26,58,729.32
26,60,720.39
26,62,710.29
26,64,698.77
26,66,690.63
26,68,694
26,70,698.2
26,72,718.03
26,74,747.38
28,0,725.58
28,2,724.85
28,4,723.41
28,6,721.16
28,8,718.05
28,10,714.11
28,12,709.37
28,14,713.6
28,16,732.36
28,18,747.72
28,20,760.14
28,22,769.94
28,24,777.36
28,26,782.62
28,28,785.87
28,30,787.24
28,32,788.56
28,34,793.66
28,36,796.76
28,38,797.93
28,40,797.22
28,42,794.7
28,44,790.4
28,46,784.39
28,48,776.68
28,50,767.32
28,52,756.3
28,54,743.51
28,56,736.27
28,58,728.02
28,60,718.6
28,62,707.78
28,64,695.18
28,66,697.06
28,68,701.47
28,70,706.93
28,72,726.82
30,0,732.49
30,2,732.14
30,4,730.9
30,6,728.73
30,8,725.63
30,10,721.65
30,12,716.85
30,14,712.42
30,16,730.62
30,18,745.5
30,20,757.49
30,22,766.9
30,24,774
30,26,778.97
30,28,781.96
30,30,783.11
30,32,786.34
30,34,791.15
30,36,793.96
30,38,794.86
30,40,793.88
30,42,791.07
30,44,786.49
30,46,780.15
30,48,772.09
30,50,762.3
30,52,750.77
30,54,742.43
30,56,734.89
30,58,726.18
30,60,716.08
30,62,704.22
30,64,699.95
30,66,704.5
30,68,710.16
30,70,717.12
32,0,739.1
32,2,738.99
32,4,737.87
32,6,735.75
32,8,732.65
32,10,728.62
32,12,723.74
32,14,718.08
32,16,728.96
32,18,743.35
32,20,754.9
32,22,763.93
32,24,770.69
32,26,775.37
32,28,778.1
32,30,779.03
32,32,783.93
32,34,788.42
32,36,790.93
32,38,791.53
32,40,790.24
32,42,787.12
32,44,782.18
32,46,775.46
32,48,766.95
32,50,756.62
32,52,747.79
32,54,740.98
32,56,733.01
32,58,723.65
32,60,712.55
32,62,702.69
32,64,707.34
32,66,713.12
32,68,720.25
34,0,745.4
34,2,745.44
34,4,744.39
34,6,742.29
34,8,739.17
34,10,735.1
34,12,730.14
34,14,724.38
34,16,727.37
34,18,741.25
34,20,752.36
34,22,761
34,24,767.42
34,26,771.8
34,28,774.27
34,30,775.12
34,32,781.31
34,34,785.47
34,36,787.65
34,38,787.91
34,40,786.27
34,42,782.77
34,44,777.42
34,46,770.22
34,48,761.13
34,50,752.33
34,52,746.27
34,54,739.05
34,56,730.46
34,58,720.15
34,60,707.53
34,62,710.04
34,64,715.9
34,66,723.12
36,0,751.41
36,2,751.54
36,4,750.52
36,6,748.41
36,8,745.26
36,10,741.14
36,12,736.12
36,14,730.26
36,16,725.81
36,18,739.18
36,20,749.84
36,22,758.09
36,24,764.17
36,26,768.24
36,28,770.45
36,30,772.66
36,32,778.48
36,34,782.27
36,36,784.08
36,38,783.95
36,40,781.91
36,42,777.96
36,44,772.1
36,46,764.28
36,48,756.02
36,50,750.73
36,52,744.29
36,54,736.49
36,56,726.99
36,58,715.23
36,60,712.6
36,62,718.52
36,64,725.78
38,0,757.16
38,2,757.32
38,4,756.31
38,6,754.18
38,8,750.99
38,10,746.81
38,12,741.72
38,14,735.78
38,16,729.07
38,18,737.13
38,20,747.33
38,22,755.19
38,24,760.9
38,26,764.66
38,28,767.55
38,30,769.98
38,32,775.4
38,34,778.79
38,36,780.18
38,38,779.61
38,40,777.08
38,42,772.58
38,44,766.06
38,46,758.86
38,48,754.35
38,50,748.7
38,52,741.71
38,54,733.04
38,56,722.17
38,58,715.01
38,60,721
38,62,728.27
40,0,762.69
40,2,762.85
40,4,761.81
40,6,759.64
40,8,756.4
40,10,752.17
40,12,747.01
40,14,740.99
40,16,734.2
40,18,736.08
40,20,745.45
40,22,752.91
40,24,758.69
40,26,762.98
40,28,765.95
40,30,767.76
40,32,772.04
40,34,774.97
40,36,775.88
40,38,774.78
40,40,771.66
40,42,766.47
40,44,760.83
40,46,757.11
40,48,752.27
40,50,746.09
40,52,738.28
40,54,728.32
40,56,717.2
40,58,723.31
40,60,730.62
42,0,768.03
42,2,768.14
42,4,767.06
42,6,764.83
42,8,761.54
42,10,757.25
42,12,752.03
42,14,745.95
42,16,739.09
42,18,735.7
42,20,744.72
42,22,751.87
42,24,757.38
42,26,761.43
42,28,764.2
42,30,765.85
42,32,768.33
42,34,770.74
42,36,771.09
42,38,769.36
42,40,765.51
42,42,761.91
42,44,758.98
42,46,754.96
42,48,749.62
42,50,742.68
42,52,733.64
42,54,721.58
42,56,725.4
42,58,732.79
44,0,773.2
44,2,773.25
44,4,772.1
44,6,769.81
44,8,766.46
44,10,762.12
44,12,756.84
44,14,750.71
44,16,743.79
44,18,736.16
44,20,743.87
44,22,750.7
44,24,755.92
44,26,759.73
44,28,762.29
44,30,763.78
44,32,764.39
44,34,766.01
44,36,765.69
44,38,763.38
44,40,762.11
44,42,759.97
44,44,756.76
44,46,752.27
44,48,746.21
44,50,738.11
44,52,727.1
44,54,727.2
44,56,734.74
46,0,778.25
46,2,778.2
46,4,776.97
46,6,774.62
46,8,771.2
46,10,766.8
46,12,761.48
46,14,755.31
46,16,748.35
46,18,740.68
46,20,742.88
46,22,749.37
46,24,754.3
46,26,757.84
46,28,760.19
46,30,761.51
46,32,762.05
46,34,762.14
46,36,762
46,38,761.42
46,40,760.05
46,42,757.66
46,44,754.02
46,46,748.84
46,48,741.68
46,50,731.74
46,52,728.62
46,54,736.38
48,0,783.19
48,2,783.03
48,4,781.71
48,6,779.27
48,8,775.8
48,10,771.35
48,12,765.99
48,14,759.79
48,16,752.81
48,18,745.13
48,20,741.74
48,22,747.87
48,24,752.48
48,26,755.75
48,28,757.86
48,30,759.03
48,32,759.56
48,34,759.84
48,36,759.86
48,38,759.23
48,40,757.64
48,42,754.85
48,44,750.56
48,46,744.35
48,48,735.46
48,50,729.56
48,52,737.62
50,0,788.05
50,2,787.77
50,4,786.34
50,6,783.83
50,8,780.29
50,10,775.79
50,12,770.41
50,14,764.19
50,16,757.22
50,18,749.56
50,20,741.28
50,22,746.17
50,24,750.44
50,26,753.41
50,28,755.28
50,30,756.32
50,32,756.94
50,34,757.46
50,36,757.52
50,38,756.71
50,40,754.74
50,42,751.33
50,44,746.06
50,46,738.22
50,48,729.96
50,50,738.38
52,0,792.86
52,2,792.44
52,4,790.9
52,6,788.3
52,8,784.7
52,10,780.17
52,12,774.77
52,14,768.56
52,16,761.61
52,18,753.99
52,20,745.78
52,22,744.23
52,24,748.13
52,26,750.78
52,28,752.41
52,30,753.4
52,32,754.27
52,34,754.93
52,36,754.86
52,38,753.71
52,40,751.16
52,42,746.82
52,44,740
52,46,729.73
52,48,738.57
54,0,797.64
54,2,797.07
54,4,795.41
54,6,792.73
54,8,789.07
54,10,784.52
54,12,779.11
54,14,772.92
54,16,766.02
54,18,758.47
54,20,750.36
54,22,742
54,24,745.51
54,26,747.82
54,28,749.25
54,30,750.36
54,32,751.5
54,34,752.11
54,36,751.74
54,38,750.03
54,40,746.59
54,42,740.77
54,44,731.3
54,46,738.12
56,0,802.41
56,2,801.68
56,4,799.9
56,6,797.14
56,8,793.44
56,10,788.86
56,12,783.47
56,14,777.32
56,16,770.49
56,18,763.05
56,20,755.07
56,22,746.64
56,24,742.52
56,26,744.5
56,28,745.85
56,30,747.27
56,32,748.49
56,34,748.85
56,36,747.95
56,38,745.38
56,40,740.52
56,42,732.17
56,44,736.94
58,0,807.19
58,2,806.29
58,4,804.4
58,6,801.55
58,8,797.81
58,10,793.23
58,12,787.87
58,14,781.79
58,16,775.06
58,18,767.76
58,20,759.95
58,22,751.73
58,24,743.19
58,26,740.8
58,28,742.34
58,30,744.02
58,32,745.06
58,34,744.92
58,36,743.18
58,38,739.23
58,40,731.93
58,42,734.99
60,0,812
60,2,810.94
60,4,808.92
60,6,806
60,8,802.23
60,10,797.66
60,12,792.35
60,14,786.36
60,16,779.76
60,18,772.62
60,20,765.03
60,22,757.08
60,24,748.85
60,26,740.45
60,28,738.77
60,30,740.39
60,32,740.97
60,34,740.01
60,36,736.91
60,38,730.59
60,40,732.23
62,0,816.86
62,2,815.62
62,4,813.5
62,6,810.51
62,8,806.73
62,10,802.18
62,12,796.94
62,14,791.06
62,16,784.62
62,18,777.69
62,20,770.35
62,22,762.7
62,24,754.84
62,26,746.87
62,28,738.92
62,30,736.12
62,32,735.89
62,34,733.59
62,36,728.3
62,38,728.63
64,0,821.78
64,2,820.38
64,4,818.14
64,6,815.1
64,8,811.31
64,10,806.81
64,12,801.66
64,14,795.93
64,16,789.68
64,18,782.99
64,20,775.95
64,22,768.65
64,24,761.2
64,26,753.72
64,28,746.33
64,30,739.17
64,32,732.41
64,34,726.22
64,36,724.91
66,0,826.77
66,2,825.21
66,4,822.88
66,6,819.8
66,8,816.02
66,10,811.59
66,12,806.55
66,14,800.99
66,16,794.96
66,18,788.55
66,20,781.85
66,22,774.95
66,24,767.97
66,26,761.02
66,28,754.25
66,30,747.8
66,32,741.82
66,34,736.51
68,0,831.85
68,2,830.14
68,4,827.72
68,6,824.62
68,8,820.87
68,10,816.52
68,12,811.63
68,14,806.27
68,16,800.49
68,18,794.4
68,20,788.08
68,22,781.63
68,24,775.17
68,26,768.82
68,28,762.72
68,30,757.02
68,32,751.9
70,0,837.03
70,2,835.18
70,4,832.69
70,6,829.58
70,8,825.88
70,10,821.65
70,12,816.93
70,14,811.79
70,16,806.31
70,18,800.57
70,20,794.67
70,22,788.72
70,24,782.82
70,26,777.12
70,28,771.75
70,30,766.87
72,0,842.32
72,2,840.35
72,4,837.81
72,6,834.71
72,8,831.08
72,10,826.98
72,12,822.46
72,14,817.58
72,16,812.43
72,18,807.09
72,20,801.65
72,22,796.24
72,24,790.96
72,26,785.95
72,28,781.36
74,0,847.74
74,2,845.67
74,4,843.08
74,6,840.01
74,8,836.49
74,10,832.55
74,12,828.26
74,14,823.67
74,16,818.88
74,18,813.97
74,20,809.05
74,22,804.21
74,24,799.59
74,26,795.33
76,0,853.3
76,2,851.13
76,4,848.54
76,6,845.52
76,8,842.12
76,10,838.37
76,12,834.34
76,14,830.08
76,16,825.69
76,18,821.25
76,20,816.87
76,22,812.66
76,24,808.75
78,0,858.99
78,2,856.77
78,4,854.18
78,6,851.24
78,8,847.99
78,10,844.47
78,12,840.72
78,14,836.83
78,16,832.88
78,18,828.95
78,20,825.15
78,22,821.61
80,0,864.84
80,2,862.58
80,4,860.03
80,6,857.2
80,8,854.13
80,10,850.86
80,12,847.44
80,14,843.94
80,16,840.46
80,18,837.08
80,20,833.91
82,0,870.85
82,2,868.58
82,4,866.09
82,6,863.41
82,8,860.55
82,10,857.56
82,12,854.5
82,14,851.44
82,16,848.46
82,18,845.66
84,0,877.03
84,2,874.78
84,4,872.39
84,6,869.87
84,8,867.26
84,10,864.59
84,12,861.92
84,14,859.33
84,16,856.9
86,0,883.39
86,2,881.19
86,4,878.93
86,6,876.62
86,8,874.28
86,10,871.96
86,12,869.73
86,14,867.64
88,0,889.93
88,2,887.82
88,4,885.72
88,6,883.65
88,8,881.63
88,10,879.7
88,12,877.93
90,0,896.66
90,2,894.68
90,4,892.79
90,6,890.99
90,8,889.32
90,10,887.82
92,0,903.6
92,2,901.78
92,4,900.13
92,6,898.65
92,8,897.37
94,0,910.74
94,2,909.13
94,4,907.76
94,6,906.64
96,0,918.09
96,2,916.74
96,4,915.69
98,0,925.67
98,2,924.61
100,0,933.47
