x,y,variance,acquisition
18.0,40.0,807.344912721851,33.827107167234296,810.6149461544655
18.0,42.0,805.0425464598402,35.24699268841084,807.4368447115253
18.0,44.0,802.2475049073948,33.150846382132826,803.4431718321035
18.0,46.0,798.754629304219,29.482811129383023,798.6136851924601
18.0,48.0,794.3602365404075,28.650827769861117,792.9846988989465
18.0,50.0,788.9319151750084,36.6550240295634,786.6778359226724
18.0,52.0,782.4644952265865,59.365096564340035,779.9083103129217
18.0,54.0,775.1125802594871,100.54474580770872,772.9713091333226
18.0,56.0,767.1943498847558,160.3488347819448,766.2098790239418
18.0,58.0,759.1663664717607,234.79703748245396,759.9717817490772
18.0,60.0,751.573978541104,316.28566188545034,754.5652032874929
18.0,62.0,744.9857965584919,394.8099887927037,750.2234515297614
18.0,64.0,739.9230176595579,459.4724798594499,747.0867776983093
18.0,66.0,736.7947848637114,500.0745082752653,745.2056005145996
18.0,68.0,735.8493119955566,508.9018259726543,744.5644966617025
18.0,70.0,737.1475329113998,482.88304198395804,745.1213876689555
18.0,72.0,740.5621284855808,425.94826480391555,746.8524759825826
18.0,74.0,745.8006586741633,350.8040129026457,749.7915443625963
18.0,76.0,752.4478857694914,278.92161471078055,754.0527344460329
18.0,78.0,760.0197956871428,237.76173268552557,759.8288669923745
18.0,80.0,768.0206614943853,255.23471707758085,767.362249289417
18.0,82.0,775.9948318013268,352.73185650388376,776.8908010959902
20.0,0.0,649.3455797238548,617.2794803612007,609.7656214948421
20.0,2.0,645.4760359570861,365.300042188176,615.5517861641387
20.0,4.0,646.474465139118,185.78351731689546,626.0419018020891
20.0,6.0,652.366374257628,75.8805849524993,640.6149242908809
20.0,8.0,662.7887114049049,22.658556343573835,658.4200760126921
20.0,12.0,694.0610143027391,12.06845049059119,699.5764079374517
20.0,14.0,712.7244672672942,21.48913146188955,720.7299396973549
20.0,16.0,731.7743125136038,27.631299437016654,740.8984818524273
20.0,18.0,750.0442196650457,28.169862118719934,759.249386445618
20.0,20.0,766.5512456692612,24.693669068489925,775.1765200862701
20.0,22.0,780.5795610564622,20.254434838855502,788.3284076009917
20.0,24.0,791.7257995693889,17.506112513826814,798.605416281746
20.0,26.0,799.9018243297797,17.880439206082638,806.127537655353
20.0,28.0,805.2970197379216,21.6381485957282,811.1788112168219
20.0,30.0,808.3080797205662,28.302788087941877,814.138005886067
20.0,32.0,809.448750178077,37.00913693321123,815.4071435228573
20.0,34.0,809.254407801672,46.56882946216844,815.34940621887
20.0,36.0,808.1963748296954,55.37121944051514,814.2458800108709
20.0,38.0,806.6185353028519,61.42263262979188,812.2768125872432
20.0,40.0,804.7045741946836,62.797414164472656,809.52829990068
20.0,42.0,802.4787536497519,58.54833434670645,806.0204734819552
20.0,44.0,799.8374923572773,49.80742414052253,801.7492760931882
20.0,46.0,796.6040620055829,40.55960434918197,796.7315712305887
20.0,48.0,792.5952520300882,37.544774827190544,791.0430964344513
20.0,50.0,787.6873986052051,49.01035481104705,784.8406861123257
20.0,52.0,781.8698885234107,82.51785281680296,778.3638638124378
20.0,54.0,775.2769233231944,142.48205726470528,771.9155780991653
20.0,56.0,768.1924298671883,228.32790392965927,765.8265551699823
20.0,58.0,761.0277760630379,333.9462454825189,760.4114704613568
20.0,60.0,754.2765580262038,448.6062176866121,755.9270926045281
20.0,62.0,748.4543970166945,558.9299729598572,752.5422769124674
20.0,64.0,744.0338467881403,651.2680064755042,750.3271937050641
20.0,66.0,741.384877714578,713.9486200364489,749.2649507060368
20.0,68.0,740.7300097764304,739.2433785773226,749.2836715795205
20.0,70.0,742.1203493997382,725.1479953306514,750.3021993440382
20.0,72.0,745.4351080378661,676.9670360242928,752.2789723215658
20.0,74.0,750.4033202065291,608.2597736415632,755.252110235584
20.0,76.0,756.6431006597892,540.3142012668217,759.3597761121623
20.0,78.0,763.7114213112457,499.39913233836273,764.8333584461371
20.0,80.0,771.1563699273762,511.77193488785736,771.9613459696081
22.0,0.0,653.9026982642145,608.7213707116186,615.247912958103
22.0,2.0,649.6819428732197,359.2882878945512,621.3671813152654
22.0,4.0,650.1558135955927,183.7440400910285,632.2536259136534
22.0,6.0,655.3831641607109,79.10162470169793,647.214774291273
22.0,8.0,665.0442778302722,32.01447084829651,665.3333773249835
22.0,10.0,678.4682873007948,23.32584567740143,685.5392904896253
22.0,12.0,694.7011878394625,33.51847793202593,706.6957851992836
22.0,14.0,712.6059927864437,47.222860547810086,727.6917743890824
22.0,16.0,730.9820345034353,55.53778992920073,747.529909943621
22.0,18.0,748.6877380688792,55.93056537366789,765.4003428978712
22.0,20.0,764.7508281414689,50.398878597244654,780.7313442288272
22.0,22.0,778.4519459318833,43.004619573306336,793.2108910277606
22.0,24.0,789.3717452953846,37.75729705096534,802.7773534314194
22.0,26.0,797.3970608920885,37.34532575986893,809.5819415372614
22.0,28.0,802.687821821716,42.70957995043726,813.9298121248548
22.0,30.0,805.6120587172046,53.16114493530945,816.2099165745439
22.0,32.0,806.6607316663128,66.71977309577733,816.8251756426973
22.0,34.0,806.3565222904136,80.49941995867572,816.1340666653888
22.0,36.0,805.1708486587928,91.1502268836002,814.412249455628
22.0,38.0,803.4612230954958,95.4708246378153,811.8388643810916
22.0,40.0,801.4370973828188,91.2793650201954,808.5073468129958
22.0,42.0,799.1572379551503,78.48152619480175,804.4559282458129
22.0,44.0,796.5563232801981,60.056743748901766,799.7093452933336
22.0,46.0,793.4937490478852,42.50834848609513,794.3213768142036
22.0,48.0,789.8143185506906,35.32036138986048,788.4080622285932
22.0,50.0,785.4090776850588,49.21777312654362,782.1637812564217
22.0,52.0,780.2651797807576,93.49415483111389,775.856329745829
22.0,54.0,774.4961351751186,173.1535184707732,769.8018984204108
22.0,56.0,768.3476084823201,286.84521209530214,764.3254574876081
22.0,58.0,762.1783608750934,426.37570459172406,759.7154928519221
22.0,60.0,756.4202091368815,578.0124759173955,756.1835713496556
22.0,62.0,751.524267323851,725.135237004077,753.8384578862366
22.0,64.0,747.9027187049876,851.3880337467676,752.6815629942967
22.0,66.0,745.8756758139693,943.5316199883237,752.6259266869447
22.0,68.0,745.6313696378265,993.5852653956533,753.5356675263217
22.0,70.0,747.2052897897768,1000.2555371733429,755.2779501917634
22.0,72.0,750.4805074054356,969.7668834092195,757.7761139938923
22.0,74.0,755.2078833725916,915.9782381687133,761.0514579811414
22.0,76.0,761.041810179761,859.3441387469522,765.2426557622847
22.0,78.0,767.5850435145367,824.2402901360877,770.5957058468457
24.0,0.0,662.2434441310361,622.4318837592058,625.1607570331971
24.0,2.0,657.8159843913824,377.85666516555443,631.5254528108889
24.0,4.0,657.7999184028093,207.50526153744005,642.6559636624186
24.0,6.0,662.2855166919513,108.24262165962367,657.7999122626654
24.0,8.0,671.0029441816964,66.43499027053652,675.9851867255805
24.0,10.0,683.3445818749474,62.5390438660511,696.0987752722411
24.0,12.0,698.4264437991169,76.58423337676882,716.9780745747365
24.0,14.0,715.1810257724562,92.71645820384367,737.5054994059781
24.0,16.0,732.469495957744,101.59674039076219,756.6961140570735
24.0,18.0,749.1984610465539,100.4479197872476,773.7682919736117
24.0,20.0,764.4260488507105,91.39854598018731,788.1892283873749
24.0,22.0,777.443824730434,79.13860450127548,799.6903397282787
24.0,24.0,787.82482744104,68.75410157971179,808.2517567957358
24.0,26.0,795.4331694969881,64.18728309459982,814.0596025948831
24.0,28.0,800.396374289996,67.37761509626787,817.4437719882485
24.0,30.0,803.0470066918347,77.95097059272626,818.8067612317315
24.0,32.0,803.8443511478048,93.3323977663797,818.5551745063041
24.0,34.0,803.2892632355471,109.24188656805062,817.0446093084017
24.0,36.0,801.8455404697572,120.57764745340268,814.545812656997
24.0,38.0,799.8792606069693,122.65348171004354,811.2357924830666
24.0,40.0,797.6239050022082,112.65394030078832,807.2127373280682
24.0,42.0,795.1743817406275,91.0416788559615,802.5290608604573
24.0,44.0,792.5081072228352,62.53511255409943,797.2335295835509
24.0,46.0,789.526928449882,36.22447805072599,791.411922975695
24.0,48.0,786.1105752014668,24.484922907616795,785.2163301806133
24.0,50.0,782.1709796353077,40.632493619581226,778.8758911697299
24.0,52.0,777.697332480318,95.71847338718021,772.6860088256211
24.0,54.0,772.7839731713755,195.30383399764668,766.9779356247257
24.0,56.0,767.6366661891611,337.25667692744827,762.0751632215291
24.0,58.0,762.5568387479132,511.39665474291814,758.2462523854172
24.0,60.0,757.9072219114327,701.20467276282,755.6649200882996
24.0,62.0,754.065389494148,887.0885405870404,754.3870394294537
24.0,64.0,751.3734461616988,1050.205074703879,754.3508762992515
24.0,66.0,750.092351434184,1175.8186764399732,755.4020146233735
24.0,68.0,750.368133769052,1255.5771307768014,757.3389853674641
24.0,70.0,752.2148575379118,1288.6106242229173,759.9707440828671
24.0,72.0,755.5161491760101,1281.6716395766266,763.1738955590258
24.0,74.0,760.0439453848724,1248.4896679458539,766.9367064664867
24.0,76.0,765.4904492480512,1208.2654055230694,771.3787806748351
26.0,0.0,673.7643674858784,636.7800332949746,638.6858636487706
26.0,2.0,669.2715022669395,399.63397852422867,645.1427110437032
26.0,4.0,668.8104350783667,236.48649845258836,656.289249399532
26.0,6.0,672.4990457599139,144.16166649654275,671.3296299845387
26.0,8.0,680.1214291267916,108.91455482943059,689.2540628539591
26.0,10.0,691.1446042394516,110.99018062398932,708.9231852958666
26.0,12.0,704.7719998197734,130.07622676178406,729.1632685431856
26.0,14.0,720.0270237523495,149.8242920092135,748.8625259449519
26.0,16.0,735.8557973863416,160.28498106908526,767.0580306972402
26.0,18.0,751.2355005342972,158.1035235647807,783.0034230375503
26.0,20.0,765.2741521748387,145.11886787222875,796.2097602080382
26.0,22.0,777.2891451745811,126.28456158332219,806.455336047857
26.0,24.0,786.855219765154,107.6255112261345,813.7645996450442
26.0,26.0,793.8172557613766,94.55334324638552,818.3607590704148
26.0,28.0,798.2685305310292,90.58740826964495,820.600503939895
26.0,30.0,800.5000859536704,96.48813182189664,820.9018135425508
26.0,32.0,800.9307868628531,109.91357859567105,819.6765315295527
26.0,34.0,800.0299376205991,125.77915157302431,817.2780953491011
26.0,36.0,798.2446406502581,137.41841203371723,813.9716926262618
26.0,38.0,795.9424529946356,138.4263436208855,809.9297175034555
26.0,40.0,793.3766693437035,124.82082638102358,805.2505239540197
26.0,42.0,790.6773337811907,96.98899742146152,799.9940444933704
26.0,44.0,787.8666051619837,60.84377635628535,794.2247240825074
26.0,46.0,784.8931331063377,27.71108099985084,788.0510363068644
26.0,48.0,781.6772849779697,12.703214849568342,781.6518575783718
26.0,50.0,778.1578151100808,31.706859995329395,775.2829964845544
26.0,52.0,774.3310127466357,97.57217234805,769.2616192865058
26.0,54.0,770.2753318430148,216.4873769196068,763.9312846207573
26.0,56.0,766.1575650778337,385.65553776028435,759.6147755333911
26.0,58.0,762.2201786858046,593.1082498261342,756.5649449537319
26.0,60.0,758.7528221702777,819.832252517464,754.9246937982673
26.0,62.0,756.0536802840074,1043.605567502595,754.7057214755383
26.0,64.0,754.3878228644521,1243.3978699401746,755.7920557404236
26.0,66.0,753.9498430544535,1403.137212336895,757.9692673056725
26.0,68.0,754.8369216209213,1514.0668599590997,760.9747191169713
26.0,70.0,757.036306738952,1575.5370101572562,764.5593383669017
26.0,72.0,760.4285065716524,1594.5418764043588,768.548280825396
26.0,74.0,764.804774840453,1584.4198740000543,772.8872151402164
28.0,0.0,687.6032791219693,633.6771593913527,654.8223671952235
28.0,2.0,683.1688382164114,406.8356009217032,661.1670046719364
28.0,4.0,682.3096991787954,253.37266362363368,672.0414763090389
28.0,6.0,685.1660354427593,170.25625543556276,686.6267650178228
28.0,8.0,691.5773510264657,143.89603101686265,703.8974033530203
28.0,10.0,701.0934068115434,154.5180388283544,722.7093727444766
28.0,12.0,713.018849096771,181.47756881794345,741.8975308542238
28.0,14.0,726.4859484659727,207.7207625934135,760.3724346003662
28.0,16.0,740.5459077596188,222.29359957077372,777.2059391866165
28.0,18.0,754.266652801172,220.7812640152428,791.6959193732029
28.0,20.0,766.8242830842327,204.28885304733956,803.4029026167613
28.0,22.0,777.57654523093,177.75761447131873,812.1550762937845
28.0,24.0,786.1096004847162,148.14947309000678,818.0225269186772
28.0,26.0,792.2535095035192,122.67022787766626,821.2659964652742
28.0,28.0,796.0665749090433,107.0470563022935,822.2691416008714
28.0,30.0,797.7932025471972,103.99777651031087,821.4655756622535
28.0,32.0,797.8035505041076,112.25458527820962,819.2723985014104
28.0,34.0,796.5253818146336,126.5863974477078,816.0403382761792
28.0,36.0,794.3789310937822,139.0717370469594,812.0272760463112
28.0,38.0,791.724247270912,141.4735886769892,807.3973794187617
28.0,40.0,788.827686828337,128.15021214929527,802.243165761341
28.0,42.0,785.8505389762025,98.68432751628657,796.6234757407633
28.0,44.0,782.8588326167533,59.40942278671908,790.6074081391348
28.0,46.0,779.849882830636,23.238741477791017,784.3133367845007
28.0,50.0,773.6458992442193,30.761533082356614,771.7371795240444
28.0,52.0,770.4304575225173,107.38727962036724,766.052656150178
28.0,54.0,767.2097072852492,244.43228240419933,761.2280397716136
28.0,56.0,764.1149239111487,438.6625896618324,757.5819096082168
28.0,58.0,761.3312511181614,676.616743778917,755.3524658042207
28.0,60.0,759.0749217823901,937.134601987048,754.6571588722127
28.0,62.0,757.562559208691,1195.7277799723993,755.4723298283797
28.0,64.0,756.9785699241534,1429.4920941929486,757.6386527556065
28.0,66.0,757.4466438509071,1621.2080857559006,760.8929297921425
28.0,68.0,759.0102890103287,1761.7385086581755,764.9211760379857
28.0,70.0,761.6254220323236,1850.540770339337,769.4231015665083
28.0,72.0,765.1657212575353,1894.6964563927356,774.1750857232339
30.0,0.0,702.737242260243,602.2841623883546,672.4903373031369
30.0,2.0,698.4567222312339,388.85370461827546,678.4926080935403
30.0,4.0,697.2417149445722,247.65902980674022,688.7745324922254
30.0,6.0,699.2483272942981,175.97043088870635,702.516595552491
30.0,8.0,704.3704820626849,160.67325931332942,718.7031214398689
30.0,10.0,712.2452292085321,182.2555910272346,736.2112140521626
30.0,12.0,722.2880407830205,219.82072992300976,753.9081972907067
30.0,14.0,733.753665388157,255.43543542304633,770.747270506168
30.0,16.0,745.8145191403904,276.774049288446,785.8507822800169
30.0,18.0,757.6461863630293,277.93483923104725,798.5716758127539
30.0,20.0,768.5087760310244,258.9431103632361,808.5262631029183
30.0,22.0,777.813753448954,224.560283654433,815.5952645118572
30.0,24.0,785.1682852624008,182.73298751490103,819.8944780111119
30.0,26.0,790.3926908876065,142.71265452510687,821.7208188206534
30.0,28.0,793.5106933762461,112.85201242155344,821.4830442760946
30.0,30.0,794.7161361115488,98.35862378983484,819.6285914069454
30.0,32.0,794.3230429730047,99.61640079640398,816.57817505506
30.0,34.0,792.7078575927037,111.77567731758512,812.678020526775
30.0,36.0,790.2531370272213,126.02375114201817,808.1761045156728
30.0,38.0,787.3008978706451,132.38593762016444,803.2241571957175
30.0,40.0,784.1214782551975,123.33127570615564,797.9022791216504
30.0,42.0,780.9006517069382,97.11332870433475,792.2587724116324
30.0,44.0,777.7443885102921,59.77918373009015,786.3550024845755
30.0,46.0,774.6976956827709,25.101313165423385,780.3043550187798
30.0,48.0,771.7718697662854,12.22293144672416,774.295807031394
30.0,50.0,768.973578607474,41.43439516501043,768.5960309479724
30.0,52.0,766.3295317767503,129.08045340881432,763.5286399151105
30.0,54.0,763.9019543606769,282.9716188094184,759.4342286560429
30.0,56.0,761.7923022058944,499.66821368684026,756.6192377606151
30.0,58.0,760.1331848309557,764.5357790829183,755.3044506760866
30.0,60.0,759.0708040153819,1054.6307106514314,755.5845016981884
30.0,62.0,758.7419459979789,1343.5607760568682,757.4079449338633
30.0,64.0,759.2503997102776,1606.8571158680875,760.5835098319351
30.0,66.0,760.6475164756338,1826.3570369896752,764.8128899385431
30.0,68.0,762.9205768755575,1992.6199835973125,769.7448224814642
30.0,70.0,765.9909510226524,2105.1955373143437,775.0404615305381
32.0,0.0,718.1029069523635,540.4277292691256,690.6381794864075
32.0,2.0,714.037490539572,343.6711169034412,696.0749992293196
32.0,4.0,712.5000836455105,217.22861965672342,705.4477599569686
32.0,6.0,713.6558270514714,158.6628850291017,717.9597008630983
32.0,8.0,717.449846582135,155.60178351910974,732.6320931761919
32.0,10.0,723.6074247749135,189.15547637655175,748.3913954347837
32.0,12.0,731.6599401522462,238.44632169599294,764.1640784455781
32.0,14.0,740.993323620878,284.7488280053635,778.9689917006394
32.0,16.0,750.912594032153,314.2874389069074,791.9969120946588
32.0,18.0,760.7138236648618,319.52229591885305,802.6681303781752
32.0,20.0,769.754001205912,299.26958363106667,810.6615681665143
32.0,22.0,777.5098357788969,258.04556498351315,815.9126898950982
32.0,24.0,783.6184678820089,204.76285703057474,818.5818488780812
32.0,26.0,787.8959851684674,150.70757831719914,818.9989893000616
32.0,28.0,790.3330824535552,106.84379680560127,817.5940778785148
32.0,30.0,791.0705808385187,80.88975314653666,814.8246194453146
32.0,32.0,790.3602816123505,75.00154766864557,811.1117105889849
32.0,34.0,788.5183498150564,84.96828088920725,806.7942234049364
32.0,36.0,785.8788671457966,101.44504323685655,802.107170391332
32.0,38.0,782.7543608720711,113.06798039370855,797.1856942609685
32.0,40.0,779.4082237213416,110.60962327342006,792.0912916915089
32.0,42.0,776.0413839285562,90.92165915358208,786.8527280903822
32.0,44.0,772.7928565480867,59.407024506560035,781.5114364497442
32.0,46.0,769.7514026416724,30.135414769519585,776.1605538139893
32.0,48.0,766.9738508670896,23.345381343627217,770.9682853955994
32.0,50.0,764.5049467867321,60.81042628956502,766.1797225390621
32.0,52.0,762.3939420742253,160.216003826065,762.0959138607742
32.0,54.0,760.7043745313787,330.1044916434912,759.0339714685597
32.0,56.0,759.5153163256734,566.9119828587034,757.2762731064873
32.0,58.0,758.9143845345576,855.0667589721717,757.0195002737075
32.0,60.0,758.9846053977137,1170.172077264267,758.3347379680577
32.0,62.0,759.788460287645,1484.2933160335215,761.1479917096267
32.0,64.0,761.3529072952425,1771.7255004316808,765.2465675344578
32.0,66.0,763.658823151104,2013.6059622630532,770.3115539284166
32.0,68.0,766.6372672206631,2200.3311573389615,775.9711734517468
34.0,0.0,732.7212278870819,453.72256155506295,708.338750651795
34.0,2.0,728.8972960088412,277.0671170430601,713.0296223210034
34.0,4.0,727.0614346482092,167.80024645030326,721.2201291812504
34.0,6.0,727.3808762680655,123.46797347501693,732.1582441735084
34.0,8.0,729.8468670557542,132.5108188643653,744.9290181100336
34.0,10.0,734.2704279265762,177.01992303327006,758.5369723883034
34.0,12.0,740.2993453252425,236.6299185388297,771.9954199444538
34.0,14.0,747.4542621520495,292.31343842140006,784.4130975701701
34.0,16.0,755.17900875562,329.25678261002747,795.0682575620041
34.0,18.0,762.8983413238097,338.5907569832345,803.4615252998722
34.0,20.0,770.0753570704856,318.1134320607857,809.3413642214476
34.0,22.0,776.2611655734449,272.13179686658077,812.6996230823934
34.0,24.0,781.1308397248179,210.35340793875022,813.7388574128416
34.0,26.0,784.5019816685806,145.70000093363132,812.8172420501528
34.0,28.0,786.335009283759,91.17814972632677,810.3802067240847
34.0,30.0,786.7170196693396,56.42717207111748,806.8898103022964
34.0,32.0,785.8333588753258,44.96017020812062,802.7629263112451
34.0,34.0,783.9324636819723,53.12243578066307,798.3274676887909
34.0,36.0,781.2899459418012,71.33024574230717,793.8024123450537
34.0,38.0,778.1772600228478,87.39966998774908,789.3029028598929
34.0,40.0,774.8388126701805,91.04504971873955,784.8670013491436
34.0,42.0,771.4793705874689,78.19572191949166,780.4966685503849
34.0,44.0,768.2615002719463,53.770846902243335,776.2029831898564
34.0,46.0,765.3109407749232,31.938412064541595,772.0450380991551
34.0,48.0,762.7265876500762,33.55213672611453,768.1534817329041
34.0,50.0,760.5913421501666,81.25819738082447,764.7330400499602
34.0,52.0,758.9804730619645,193.5056857292169,762.0429033068921
34.0,54.0,757.9652056611867,379.15384561984786,760.3586911205276
34.0,56.0,757.6107227030618,634.3317087086393,759.9238353499624
34.0,58.0,757.9692993349861,942.5883298228288,760.9007811406984
34.0,60.0,759.0705654091828,1278.3283698749035,763.3328368162341
34.0,62.0,760.9116354127756,1612.4428065820848,767.1256593005774
34.0,64.0,763.4499313472328,1918.3721098373373,772.0535618639835
34.0,66.0,766.6009565526942,2176.8632243091247,777.7908040986093
36.0,0.0,745.8077488400613,353.02828159377634,724.861646718429
36.0,2.0,742.2215206614784,200.08223125451389,728.7008801266765
36.0,4.0,740.1038770565527,110.4985110778413,735.5164192989303
36.0,6.0,739.6176067479322,81.1437364049442,744.6199794784085
36.0,8.0,740.7935652257167,101.03883421189887,755.1848981880712
36.0,10.0,743.5229366124524,153.50760491084475,766.3208440943645
36.0,12.0,747.5660580803532,219.35662492133397,777.1546800156417
36.0,14.0,752.5766942653304,280.16757515298826,786.9087526321441
36.0,16.0,758.138402524864,321.0645195935079,794.9675711591563
36.0,18.0,763.8079332257118,332.7058210256731,800.9248277923923
36.0,20.0,769.1597401915593,312.44236698892416,804.6050098583224
36.0,22.0,773.8257650830552,264.52267988819244,806.0572117071263
36.0,24.0,777.5256655134684,199.1086933564329,805.5226955123823
36.0,26.0,780.0843786839182,129.95597662473838,803.3816357654794
36.0,28.0,781.4360272544116,71.00476697688748,800.0876267353449
36.0,30.0,781.6152996025924,32.65885337754572,796.1003364785049
36.0,32.0,780.739203141564,18.880958125688764,791.8267693369248
36.0,34.0,778.983209257529,26.153631237405268,787.5798705415483
36.0,36.0,776.556127221466,44.82141270302564,783.559931128273
36.0,38.0,773.6775654839267,62.55451914687549,779.8599963155397
36.0,40.0,770.5607164901347,68.9649738220009,776.492023892938
36.0,42.0,767.4017048333789,60.005388791473585,773.4267245733574
36.0,44.0,764.3751945298698,40.78426837391945,770.6375871838968
36.0,46.0,761.6346754149315,25.81105998832845,768.1390391181693
36.0,48.0,759.31508349637,36.347367118662575,766.0101481261419
36.0,50.0,757.5352779856651,95.35806459985108,764.3984690922655
36.0,52.0,756.3983807718453,221.33901262963877,763.5029567618803
36.0,54.0,755.9889332705241,422.79272991258813,763.5394399584949
36.0,56.0,756.3669968707173,695.0835657509178,764.6960505098176
36.0,58.0,757.5604327573926,1020.7358311994424,767.0884034266044
36.0,60.0,759.5573831496001,1373.1201785581209,770.7247033732765
36.0,62.0,762.3012557412469,1722.3347869047238,775.489179007269
36.0,64.0,765.6902197128785,2041.417396880988,781.1486345927323
38.0,0.0,756.852044263942,251.19554944775172,739.7138059262777
38.0,2.0,753.4780978551937,125.55691480310492,742.6934931917485
38.0,4.0,751.092539103679,58.2223607756443,748.0495156092525
38.0,6.0,749.8479605620353,44.43059090363293,755.1720235141215
38.0,8.0,749.8073741751733,73.24171632182447,763.343054248543
38.0,10.0,750.9339864754992,129.27969688006317,771.8008977924779
38.0,12.0,753.0929360193938,195.23203642625248,779.8096940811319
38.0,14.0,756.0647540971852,254.5008382986814,786.7267974579057
38.0,16.0,759.5685524774409,293.59182737450254,792.060007208548
38.0,18.0,763.2915461529291,304.03429883618736,795.5074899605705
38.0,20.0,766.9207206275803,283.65633096307624,796.9751544478307
38.0,22.0,770.1723740801611,236.9238249997858,796.5691878233403
38.0,24.0,772.8158908132456,173.9974622666906,794.5650049599557
38.0,26.0,774.6892891161407,108.36956069587104,791.3574149618131
38.0,28.0,775.7055896059949,53.422206833679056,787.3997322968438
38.0,30.0,775.8505752618843,18.780653648150505,783.1412834271466
38.0,34.0,773.7753043968969,15.864432372146702,775.1885075989577
38.0,36.0,771.7913202869723,33.80730079050804,771.9677856657801
38.0,38.0,769.3805951732459,49.591090422037894,769.381282404296
38.0,40.0,766.7137189347463,53.766763854954675,767.414855015834
38.0,42.0,763.9655171216917,43.480201321301756,766.0070768597477
38.0,44.0,761.3101861367147,25.032902027981034,765.0908233812254
38.0,46.0,758.9179118647935,13.883442379309013,764.6297574143003
38.0,48.0,756.9514168001286,31.801007196906813,764.6417556806729
38.0,50.0,755.5610556338876,101.68932133201778,765.2042629783263
38.0,52.0,754.8776912265,241.38848743874985,766.4405437938759
38.0,54.0,755.0034721079154,458.25763535864144,768.4900187023544
38.0,56.0,756.0015732399588,746.2729725822292,771.469454790124
38.0,58.0,757.88671291936,1086.6508348502389,775.4339667953201
38.0,60.0,760.6186191835536,1451.8338364540755,780.3470912272016
38.0,62.0,764.1004733376786,1811.5319911561141,786.0675112867758
40.0,0.0,765.6551506579438,160.02997775284643,752.6462769934207
40.0,2.0,762.4569531616268,64.7188111697709,754.8651919463525
40.0,4.0,759.8199491860594,21.85696490202441,758.7988982202526
40.0,6.0,757.8818565063733,24.013210206389445,763.9255137721096
40.0,8.0,756.7299544839397,59.55029043968391,769.6507491787969
40.0,10.0,756.3894009316459,114.26439780430015,775.359718581951
40.0,12.0,756.8191653768747,173.34226627013734,780.4728170055077
40.0,14.0,757.9160433136192,223.28636216061523,784.4998024720057
40.0,16.0,759.5259317791722,253.63388660213178,787.0856302598686
40.0,18.0,761.4604616783108,258.38825481244703,788.0419771069473
40.0,20.0,763.5163903256243,236.99338029288634,787.3598604100446
40.0,22.0,765.4949679139473,194.51099241358133,785.2011758281214
40.0,24.0,767.2188086770906,140.62857579884107,781.8700019479332
40.0,26.0,768.5445234797595,87.384704849312,777.7676430099563
40.0,28.0,769.3703286231872,45.996778895464274,773.3380197184384
40.0,30.0,769.6388200989323,23.665889799203587,769.0116411755472
40.0,32.0,769.3358863654267,21.429828210153826,765.1566295816593
40.0,34.0,768.4871725227034,33.89915740224066,762.044008311158
40.0,36.0,767.153536977293,51.128417952921865,759.8318812955117
40.0,38.0,765.426589537697,62.18559982511668,758.5696782539676
40.0,40.0,763.424787983803,59.4364970044345,758.219960760024
40.0,42.0,761.2898791050967,42.3021098069747,758.6920924049432
40.0,44.0,759.1828976010592,19.309520068611672,759.8800113141098
40.0,48.0,755.7577056811972,29.80941372371657,764.092187757207
40.0,50.0,754.7954067644627,108.56023494611588,767.0688001271124
40.0,52.0,754.5481666889932,260.5062863090842,770.6624307341907
40.0,54.0,755.1382314452873,491.1581698367638,774.9230021607835
40.0,56.0,756.6388477524763,792.505818669637,779.8819561509872
40.0,58.0,759.0622629633594,1144.1809392240139,785.5207641290094
40.0,60.0,762.352988984202,1517.8242097857556,791.7477105239808
42.0,0.0,772.3209365188859,88.0952644062011,763.6305597484197
42.0,2.0,769.261265501565,24.687259343266998,765.2862847808933
42.0,6.0,763.8469400066795,25.42573405450401,771.2008824359366
42.0,8.0,761.7154487628226,65.5287241603707,774.5680641460733
42.0,10.0,760.0781319184638,114.46823545484737,777.5982388398543
42.0,12.0,758.9744217698199,160.33622325765052,779.8809192804387
42.0,14.0,758.4035539365676,193.804881647853,781.0902925511541
42.0,16.0,758.3255735653781,208.9366136864527,781.017967873243
42.0,18.0,758.6665140811841,203.7276655411285,779.5948921201934
42.0,20.0,759.3265467994684,180.35631814637082,776.8986333968626
42.0,22.0,760.1896555249722,144.89239390053027,773.1440227418258
42.0,24.0,761.133476263839,106.16577141857047,768.6575488296494
42.0,26.0,762.0382959156113,73.71786181746631,763.838499604763
42.0,28.0,762.7947030353085,55.195727827609836,759.1121311449724
42.0,30.0,763.3098781657368,53.95187663792718,754.8816322347022
42.0,32.0,763.5128604325319,67.73505231207702,751.4859886200204
42.0,34.0,763.3592357882593,89.10150221470533,749.1698970108802
42.0,36.0,762.8355345458763,107.64372995615444,748.0697599862502
42.0,38.0,761.9632524425424,113.54273328697212,748.2168825285821
42.0,40.0,760.8019365095334,101.50286843784536,749.5558442738146
42.0,42.0,759.4503579833871,73.93389266328607,751.9732657095974
42.0,44.0,758.0445821123463,42.32805938830579,755.3303895281715
42.0,46.0,756.7518512837285,26.138406086439424,759.4924458126177
42.0,48.0,755.7596633850319,49.079871276771286,764.348776031175
42.0,50.0,755.2602030756523,133.56074750766584,769.8199650362936
